bahugandha	b ɑː j ʉː ɡ ə n ɖ ə
damodaran	ɖ a m ə ɖ ɛː ɹ ə n
sumrilika	s ə ɹ ɪ ʎ ɪ k ə
kaneeshna	k ə ɲ iː ʃ n ə
corbin	k ɒː bʲ ɪ n
sourban	s aw ə b ə n
muthuprakash	m ə t̪ ə p ɹ ɑː k ɑː ʃ
bhavyapriya	b a i ə p ɹ iː ə
talayla	ʈ a l eː l ə
paro	p ə ɹ oː
bhavanirbhavaka	b ɑː ʋ ə ɲ ɪ ə b ɑː ʋ ə k ə
ayoga	eː oː ɡ ə
rasatmaka	ɹ ɑː s ə m ɑ k ə
makel	m ɑ k ə l
mahaj	m ɑː h ə dʒ
jalpa	dʒ a l p ə
yashal	j a ʃ ə l
anthiha	a n ʈ ç ɪ ə
boomish	b ʉː mʲ ɪ ʃ
agnimitra	a ɟ n ɪ mʲ iː ʈ ɹ ə
ahlad	ɑː l ɑː ɖ
pingajatadhara	p ɪ ɲ ɡ eː dʒ a ʈ ɑː d̪ ɑː ɹ ə
annarupa	a n ə ɹ ʉː p ɑː
shivaprasada	ʃ ɪ ʋ ə p ɹ ə s ɑː ɖ ə
amirthakatesan	ə mʲ ɪ ə d̪ ɪ k ɑː ʈʲ ɪ z a n
man	m a n
mridini	ɛ m ɑ ɹ aj ɖ iː ɲ i
neidy	ɲ eː ɖ i
vasanthakannan	ʋ ɑː s ə n t̪ eː k a n ə n
yaanujan	j a a ɲ ʉ dʒ ə n
parni	p ɑː ɲ i
annathasan	a n ə t̪ ə z ə n
minimol	mʲ ɪ ɲ ɪ m ɒ l
ekavali	ɪ k ə ʋ a ʎ i
arion	a ɹ ɪ ə n
isidoro	aj s ɪ ɖ ɒː oː
jayadharshini	dʒ eː ɑː ɖ ɑː ʃ iː ɲ i
vizwan	ʋ ɪ z ʋ ɑː n
pavany	p ə ʋ ɑː ɲ i
samarendu	s ə m ɛː ɹ ə n ɖ ʉː
sarvatirthamay	s ɑː ʋ ɑː ʈʲ i ɜ t̪ ə m eː
sujli	s ʉ ʒ ʎ i
gauraansh	ɡ ɒː ɹ a a n ʃ
mukilarasan	m ə c ɪ l ɑː z ə n
vadivelu	ʋ a ɖ ɪ ʋ ɛ l ʉː
khibishraj	c ɪ bʲ ɪ ʃ ɹ ɑː dʒ
mukram	m ə k ɹ ə m
piratha	p aj ɹ ə t̪ ə
prachetana	p ɹ a c iː ʈ ə n ə
kanma	k a n m ə
evelisse	ɪ ʋ ɛ ʎ iː s
buvanabuvi	b ə ʋ ə ɲ eː b ʉː ʋ i
aananthapratha	eː eː n a n t̪ ə p ɹ a t̪ ə
yathurshi	j a t̪ ə ʃ i
aasi	eː eː s i
rishiharan	ɹ ɪ ʃ i ɑː ə n
chamkaur	tʃ a m k ə ʊ ə
alphonseraj	a l f ɒ n s ɹ ɑː dʒ
pakkiresh	p a c ɪ ɹ ɛ ʃ
aanad	eː eː n a ɖ
nagpal	ɲ eː ɡ p ə l
damaruki	ɖ a m ə ɹ ʉː c i
yony	j ə ɲ i
varunesha	ʋ ə ɹ ʉ ɲ eː ʃ ə
dmarion	ɖ m ɑː ɹ i ə n
priyatharshi	p ɹ iː ə t̪ ɑː ʃ i
araahan	a ɹ ə ə h ɑː n
vikil	ʋ aj c ɪ l
suzette	s ʉː z ɛ ʈ
rocklin	ɹ ɒ c ʎ ɪ n
kavaye	k ə ʋ ə i
ghanan	ɡ ɑː n ə n
eiley	iː ʎ i
pritipradayin	p ɹ aj ʈʲ ɪ p ɹ ə ɖ eː ɪ n
bhaktartishaman	b ɑː k ʈ ɑː ʈʲ ɪ ʃ a m ə n
daityahantr	ɖ eː ʈ ɑ h ə n ʈ
rohunan	ɹ oː h ʉː n ɑː n
piper	p aj p ə
gingila	dʒ ɪ n dʒ ɪ l ə
gil	ɟ ɪ l
jagadamba	dʒ a ɡ a ɖ a m b ə
ashvikka	a ʃ ʋ ɪ k ə
abni	a b ɲ i
poorniha	p ɒː ɲ ɪ ə
leola	ʎ iː ə l ə
lottie	l ɒ ʈʲ i
mavee	m a ʋ iː
kree	k ɹ iː
shalabha	ʃ ɑː l ə b ə
bhagyanandana	b a dʒ aj a n a n ɖ ɑː n ə
yumi	j ʉː mʲ i
nikaran	ɲ ɪ k ɑː ə n
mahavaidya	m ə h ɑː ʋ eː ɖ ə
nishanthine	ɲ ɪ ʃ a n t̪ ɪ n
izaak	ɪ z ə k
shrena	ʃ ɹ ɛ n ə
thuvarna	t̪ ə ʋ ɑː n ə
jyoshni	dʒ ɪ ɒ ʃ ɲ i
doreen	ɖ ɒː ɹ iː n
siva	s iː ʋ ə
jhujhaghne	dʒ h ʉː dʒ h ɑː n
reik	ɹ eː k
zoelys	z oː ə l z
eliphaz	ɪ ʎ ɪ f a z
sakari	s ɑː k ɑː ɹ i
danveer	ɖ a n ʋ ɪ ə
thaan	t̪ a ə n
lokanetra	l oː k ɑː n ʈ ɹ ə
pawar	p a ʋ ə
parthyusha	p ɑː t̪ ɪ ə ʃ ə
savia	s ə ʋ aj ə
yajnanetra	j ə dʒ ɲ ə n ɛ ʈ ɹ ə
mylaa	mʲ ɪ l eː ə
dhrumin	ɹ ʉː mʲ ɪ n
issaiah	ɪ s aj ə
chol	k ɒ l
maryanna	m ɛ ɹ i a n ə
umangamalaja	ʉ m ɑː ŋ ɡ ɑː m ə l a dʒ ə
yogeeswaran	j oː dʒ iː s ʋ ɒː ə n
zulmy	z ʉː l mʲ i
rishwanthan	ɹ ɪ ʃ ʋ a n t̪ ə n
vaivasvata	ʋ eː ɪ ʋ ə s ʋ ə ʈ ə
bhaam	b a ə m
vishvasrije	ʋ ɪ ʃ ʋ ə s ɹ iː ɛ
kritheeswari	c ɹ ɪ d̪ i s ʋ ɑː ɹ i
kama	k ɑː m ə
imsaan	ɪ m s eː ə n
cayson	c eː s ə n
mistry	mʲ ɪ s ʈ ɹ i
malia	m a ʎ ɪ ə
sisu	s ɪ s ʉː
harish	h ə ɹ ɪ ʃ
katerine	k a ʈ ə ɹ iː n
kathyrn	k a t̪ ɜː n
dublin	ɖ ə b l ə n
shekarappa	ʃ eː k ə ɹ ə p ə
meshach	m ɛ ʃ tʃ
asshini	ə s i ɲ i
nirakara	n aj ɹ ɑː k ɑː ɹ ə
ashaanti	a ʃ a n ʈʲ i
mukaesh	m ʉː c iː ʃ
shantipriya	ʃ a n ʈʲ ɪ p ɹ iː ə
live	l aj ʋ
radhatana	ɹ ɑː ɖ ə ʈ a n ə
madinah	m ə ɖ iː n ə
alaya	ə l eː ə
davia	ɖ eː ʋ ɪ ə
taalika	ʈ a a ʎ ɪ k ə
sarvarupine	s ɑː ʋ ə ɹ ʉː p ɪ n
prithuvy	p ɹ ɪ d̪ ʉː ʋ i
narshimma	n ɑː ʃ ɪ m ə
vithunaa	ʋ aj t̪ j ʉː n ə ə
mahira	m ə h aj ə ɹ ə
greesha	ɟ ɹ iː ʃ ə
boss	b ɒ s
malenie	m ə l ɛ ɲ i
akhin	a k ɪ n
nirgunda	ɲ ɪ ə ɡ ə n ɖ ə
nilaanthan	ɲ i l ə a n t̪ ə n
inisha	ɪ n ʃ ə
irwin	ɜː ʋ ɪ n
ramesha	ɹ a m ʃ ə
kosihan	k oː s ɪ h ɑː n
gilly	dʒ ɪ ʎ i
vethusha	ʋ ɛ ʈ ʊ ʃ ə
noinoi	n oː ɪ n ɔj
shivakartik	ʃ iː ʋ a k ɑː ʈ iː k
atala	a ʈ ə l ə
lalit	l a ʎ ɪ ʈ
viplo	ʋ aj p l oː
avishkar	a ʋ ɪ ʃ k ɑː
jayavate	dʒ eː ə ʋ eː ʈ
srilata	s ɹ ɪ l eː ʈ ə
aupendr	ə p ɛ n ɖ
khalib	k ə ʎ ɪ b
vishnubharathi	ʋ ɪ ʃ n ʉ b ɑː ɹ ə t̪ i
nivaeshan	ɲ ɪ ʋ iː ʃ ɑː n
naethen	n ɛ t̪ ə n
kamalanarayanan	k ɑː m ə l ə n ɑː ə j ɑː n ə n
bupathi	b ə p ə t̪ i
shiteel	ʃ aj ʈ l
mahattattvarupa	m ə h a ʈ ɑ ʈ ʋ ə ɹ ʉː p ɑː
zionn	z aj ɒ n
tamravat	ʈ a m ɹ a ʋ ə ʈ
sahabbudin	s a b ə ɖ ɪ n
dharmayuthan	ɖ ɑː m ə j ʉː t̪ ə n
vikrit	ʋ aj c ɹ ɪ ʈ
onalika	oː n ə ʎ ɪ k ə
yuga	j ʉː ɡ ə
hebe	h ɛ b
tharshaa	t̪ ɑː ʃ ɑː ə
jayavarman	dʒ eː ə ʋ ɑː m ə n
nangitha	n a n dʒ i t̪ ə
reyah	ɹ eː a
amisga	a mʲ ɪ s ɡ ə
shisheer	ʃ iː ʃ ɪ ə
daniella	ɖ a ɲ ɛ l ə
nithien	n aj d̪ i ə n
divyant	ɖ ɪ ʋ ə n ʈ
sreeskanth	s ɹ iː s k a n t̪
erdem	ɜː ɖ ɛ m
somwati	s oː m ʋ ʈʲ i
rakeem	ɹ a c iː ə m
pam	p a m
shayne	ʃ eː n
shanthesh	ʃ a n t̪ ɛ ʃ
ayishan	eː ɪ ʃ ɑː n
nags	ɲ eː ɡ z
sadhanatmaka	s ɑː d̪ ɑː n ə ʈ m ɑ k ə
rushmil	ɹ ə ʃ mʲ ɪ l
saanjali	s a a n dʒ a ʎ i
ashby	a ʃ bʲ i
punyakalakara	p ə ɲ ɑː k ə l a k ɑː ɹ ə
vishvapriya	ʋ ɪ ʃ ʋ ə p ɹ iː ə
rajathevan	ɹ ɑː dʒ ə t̪ ɛ ʋ ə n
pphola	f oː l ə
akhilandeswari	a c i l a n ɖ ɛ s ʋ ɑː ɹ i
mukeshvar	m ə c ʃ ʋ ɑː
dilip	ɖ ɪ ʎ ɪ p
azahel	eː z ə ə l
bhageshana	b a dʒ ɪ ʃ ɑː n ə
kodi	k oː ɖ i
varshiny	ʋ ɑː ʃ aj ɲ i
shahmeer	ʃ ɑː m ɛ ə ɾ
lynnea	ʎ ɪ ɲ iː ə
mithushika	mʲ ɪ t̪ ʊ ʃ iː k ə
avrey	a ʋ ɹ i
jagadishvara	dʒ a ɡ a ɖ ɪ ʃ ʋ ə ɹ ə
yanahantre	j ɑː n ə h a n ʈ ə ɾ
kavon	k ə ʋ ə n
brkha	b ɹ k ə
jabreel	dʒ a b ɹ iː l
kymiah	k aj m aj ə
mckennah	m ə c ɛ n ə
bandidev	b a n ɖ ɪ ɖ iː ʋ
bruintha	b ɹ ʉː ɪ n t̪ ə
muthukarthick	m ə t̪ ʊ k ɑː t̪ ɪ k
ekamritadayin	ɛ k a m ɹ aj ʈ ə ɖ eː ɪ n
darrell	ɖ a ɹ ɪ l
bhagrit	b a ɟ ɹ ɪ ʈ
anushchandran	ə n ʊ ʃ tʃ ɑː n ɖ ɹ ə n
devarama	ɖ ɛ ʋ ə ɹ ɑː m ə
ezhilmani	ɛ ʒ l m ɑː ɲ i
emmalouise	ɛ m a l ə ʋ iː z
unthavan	ə n t̪ ʋ ə n
satyagama	s ə ʈ ɑ ɡ ɑː m ə
davidu	ɖ eː ʋ ɪ ɖ ʉ
lilo	l aj l oː
samyra	s a m aj ɹ ə
amylia	a mʲ ɪ ʎ i ə
perdeep	p ɜː ɖ iː p
aekadamt	iː k ə ɖ ə m ʈ
karaka	k a ɹ ə k ə
ambrose	a m b ɹ oː z
madubasheni	m ə ɖ ʊ b a ʃ ɛ ɲ i
candido	k a n ɖ ɪ ɖ oː
breyonna	b ɹ ɪ ɒ n ə
manikandan	m a n ə k a n ɖ ə n
malatipataye	m a l ə ʈʲ ɪ p ə ʈ eː
bappa	b a p ə
kubana	k ʉː b ɑ n ə
judith	dʒ ʉː ɖ ɪ t̪
hananiah	h a n ə n aj ə
kaiyon	k aj i ɒ n
pranigasri	p ɹ a ɲ ɪ ɡ ɑː s ɹ i
naaraayan	n ɑː ɹ ə aj ə n
ashvad	a ʃ ʋ ə ɖ
nerisha	n ɛ ɹ ɪ ʃ ə
narmilla	n ɑː mʲ ɪ l ə
santapanashana	s a n ʈ ɑː p ə n a ʃ ɑː n ə
arunprabhu	a ɹ ə n p ɹ ə b ʉː
uman	j ʉː m ə n
shamika	ʃ eː mʲ iː k ə
vanarimardana	ʋ a n ə ɹ ɪ m ɑː ɖ ɑː n ə
albern	a l b ɜː n
arnabjit	ɑː n ə b dʒ ɪ ʈ
viul	ʋ aj ə l
oriah	ə ɹ aj ə
jaiveon	dʒ eː ʋ ə n
thithusha	d̪ ɪ d̪ ʊ ʃ ə
ashtan	a ʃ ʈ ə n
kajoona	k ɑː dʒ ʉː n ə
hyri	h aj ɹ i
quince	cʷ ɪ n s
biraat	b aj ɹ eː ʈ
maniska	m a n ə s k ə
jasara	dʒ a s ɑː ɹ ə
kakuststha	k ɑː k ʊ s ʈ s t̪ ə
kieran	c ɪ ɹ ɒː n
prady	p ɹ ɑː ɖ i
alanzo	a l ɑ n z oː
nakulini	n ə k ʉː ʎ iː ɲ i
kesore	c ɛ s ɒː
dampatishta	ɖ a m p a ʈʲ ɪ ʃ ʈ ə
khilan	k l ə n
arunth	a ɹ ə n t̪
santhini	s a n ʈ ç ɪ ɲ i
pitrabhakta	p ɪ ʈ ɹ ə b ɑː k ʈ ə
sarvakamada	s ɑː ʋ ə k ə m ɑː ɖ ə
kerrie	c ɛ ɹ i
yarlmalavi	j ɑː l m ə l ɒ ʋ iː
geovanni	dʒ iː oː ʋ ɑ ɲ i
farbod	f ɑː b ɒ ɖ
keior	c iː ə
viroshan	ʋ aj ɹ ɒ ʃ ɑː n
nidhismritaye	n aj ɖ ɪ z ə m ɹ ɪ ʈ eː
aswinikumar	ə s ʋ ɪ n ə k ʉː m ɑː
rinisi	ɹ ɪ ɲ ɪ s i
koteppa	k oː ʈ ɛ p ə
averick	a ʋ ə ɹ ɪ k
martino	m a ʈ n oː
brea	b ɹ ɛ
jenma	dʒ ɛ m ə
namesh	ɲ eː m ʃ
maulesh	m ɒː l ʃ
vishio	ʋ ɪ ʃ oː
agamveer	a ɡ ə m ʋ ɪ ə
thadchanyani	t̪ a ɖ c ɲ ɑː ɲ i
vini	ʋ aj ɲ i
aiyonna	aj j ɒ n ə
arilynn	ə ɹ aj ʎ ɪ n
thuvarath	t̪ ə ʋ ə ɹ a t̪
arumugavel	ə ɹ ʉː mʲ ə ɡ a ʋ ə l
leelani	ʎ iː l ə ɲ i
samsaravaidya	s a m s ɛː ɹ ə ʋ eː ɖ ə
ankaj	a n k ɑː dʒ
langanath	l a ŋ ɡ ə n a t̪
udhayanithi	j ʉː ɖ ç ɑː ɲ ɪ t̪ i
amrika	a m ɹ ɪ k ə
jaiseelan	dʒ eː s ə l a n
austen	ɒ s ʈʲ ɪ n
vakshitha	ʋ a c ʃ ɪ t̪ ə
vijitendriya	ʋ aj dʒ ɪ ʈ ɛ n ɖ ɹ iː ə
khonor	k ɒ n ə
mohanakrishna	m oː h ɑː n ɑ c ɹ ɪ ʃ n ə
derrek	ɖ ɛ ɹ ɪ k
adelyse	ə ɖ ɛ l aj z
rakshakan	ɹ ɑː c ʃ ɑː k ə n
siddharthan	ʃ iː d̪ ɑː t̪ ə n
rhythamika	ɹ ɪ d̪ ə mʲ iː k ə
warshan	ʋ ɒː ʃ ɑː n
thenarasi	t̪ iː n ə ɑ s i
shayla	ʃ eː l ə
thanyasree	t̪ a ŋ eː ʒ ə ɹ iː
gandharvavasin	ɡ ə n ɖ ɑː ʋ ə ʋ ə s ɪ n
ryad	ɹ aj ə ɖ
erick	ɛ ɹ ɪ k
murantaka	m ʊ ɹ ɑː n ʈ ɑː k ə
flack	f l a k
vedavid	ʋ eː ɖ ə ʋ ɪ ɖ
sitikantha	s ɪ ʈʲ ɪ k a n t̪ ə
shanmatura	ʃ a n m ə ʈ ʊ ɹ ə
perez	p ə ɹ ɛ z
keli	c ɛ ʎ i
cyn	s ɪ n
sabri	s eː b ɹ iː
nithalaksh	n aj ʈ ɑː l ə c ʃ
mithran	mʲ ɪ t̪ ɹ ə n
gurlal	ɡ ɜː l ə l
aurea	ɒː ɹ iː ə
amaran	a m ə ɹ a n
elilen	ɪ ʎ ɪ l ə n
haribaskar	h ə ɹ ɪ b a s k ɑː
rathmika	ɹ ɑː d̪ mʲ iː k ə
ghatotkacha	ɡ ɑː ʈ oː ʈ k ə tʃ ə
sherri	ʃ ɛ ɹ i
pushpavate	p ʊ ʃ p a ʋ ə ʈ
yavapriya	j a ʋ eː p ɹ iː ə
vighnesh	ʋ aj n ɛ ʃ
lakki	l eː k c i
ganikasri	ɡ a ɲ ɪ k ə s ɹ i
harliee	h ɑː ʎ ɪ i
jaxxson	dʒ a k s ɛ k s ə n
kalivarathan	k a ʎ ɪ ʋ ə ɹ a t̪ ə n
thanujayan	t̪ a ɲ ʉ dʒ eː ə n
gauravgil	ɡ ɒː ɹ a ʋ dʒ ə l
kowshikaa	k aw ʃ ɪ k ɑː ə
naagadatha	n a ə ɡ ɑː ɖ ə t̪ ə
mallikarjun	m a ʎ ɪ k ɑː dʒ ʊ n
vedantika	ʋ ɪ ɖ a n ʈʲ ɪ k ə
wimala	ʋ ɪ m ɑː l ə
azhaguvel	a z ç eː ɡ ʋ ə l
obai	oː b aj
ambala	a m b a l ə
amany	a m ə ɲ i
naesika	n ɛ s iː k ə
phyllis	fʲ ɪ ʎ ɪ s
kitu	c ɪ ʈ ʉː
balkrish	b ɒː l k ɹ ɪ ʃ
crystel	c ɹ ɪ s ʈ ə l
hmingthanga	mʲ ɪ ŋ t̪ a ŋ ɡ ə
nat	n a ʈ
khyzir	k aj z ɪ ə
tanan	ʈ a n ə n
veenoshen	ʋ iː n ə ʃ ə n
zujaani	z ʉ dʒ ə ɑː ɲ i
hitansh	ç ɪ ʈ a n ʃ
mahusri	m ə h ʉː s ɹ i
yuktaradhya	j ʉː k ʈ ɑː ɹ ɑː ɖ ə
pilot	p aj l ə ʈ
fabricio	f a b ɹ ɪ s ɪ oː
imran	ɪ m ɹ ɑː n
lucca	l ə k ə
shamila	ʃ eː mʲ iː l ə
archak	ɑː c k
dez	ɖ ɛ z
sohni	s oː ɲ i
shrijatavedase	ʃ ɹ aj dʒ ɑː ʈ ə ʋ ə ɖ eː z
indhura	ɪ n ɖ h ʉː ɹ ə
dusaa	ɖ ʉː s eː ə
jananika	dʒ ə n ə ɲ ɪ k ə
bhaktanukampine	b ɑː k ʈ ə n ʊ k a m p ɪ n
kanuraga	k ə n ʉː ɹ ɑ ɡ ə
damiah	ɖ ə m aj ə
padmakavi	p ə ɖ m ɑː k ɑː ʋ i
srivasan	s ɹ ɪ ʋ ɑː s ə n
trinitie	ʈ ɹ ɪ ɲ ɪ ʈʲ i
mathiraj	m a t̪ ɪ ɹ ɑː dʒ
dharanivijay	ɖ ɑː ə n aj ʋ aj dʒ eː
thagamani	t̪ a ɡ a m ɑː ɲ i
thajudeen	t̪ a dʒ ʉː ɖ iː n
tyagi	ʈ aj a dʒ i
anooratha	a n ə ɒ ɹ ə t̪ ə
malinga	m ə ʎ ɪ ŋ ɡ ə
kavicharan	k ə ʋ ɪ k a ɹ ə n
yadushika	j a ɖ ə ʃ iː k ə
regina	ɹ ɪ dʒ aj n ə
suryakumar	s ɜː j ə k ʉː m ɑː
tirtharajagat	ʈ ɪ ʈ h ɑː ɹ ɑː dʒ ə ɡ ə ʈ
krishnaiah	c ɹ ɪ ʃ n ə aj ə
tharanginy	ʈ ɹ a n dʒ i ɲ i
manisharma	m ə ɲ ɪ ʃ ɑː m ə
sethi	s ɛ t̪ i
phavrlal	f a ʋ l ə l
vadin	ʋ eː ɖ ɪ n
barsaat	b ɑː s eː ʈ
jaichandran	dʒ eː tʃ ɑː n ɖ ɹ ə n
glavine	ɡ l eː ʋ ɪ n
priyarshana	p ɹ iː ə ʃ ɑː n ə
roshani	ɹ ɒ ʃ ɑː ɲ i
mudrikalankrita	m ə ɖ ɹ ɪ k a l a ɲ c ɹ ɪ ʈ ə
arokkiyaraj	ə ɹ oː c ɪ j ə ɹ ɑː dʒ
nishadh	ɲ ɪ ʃ ɑː ɖ
hikari	ç iː k ɑː ɹ i
heshan	h ɛ ʃ ɑː n
nazu	n a z ʉː
girtigaran	ɡ ɜː ʈ ɪ ɡ ə ɹ ɑː n
dhritil	ɖ ɹ ɪ ʈʲ ɪ l
shastrayonye	ʃ ɑː s ʈ ɹ eː ɒ n i
sreekandan	s ɹ iː k a n ɖ ə n
sayani	s eː ɑː ɲ i
saani	s a ɲ i
dharunkumar	ɖ ɑː ə ŋ k ʉ m ɑː
dhareesh	ɖ ɑː iː ʃ
mayrani	m eː ɹ ɑː ɲ i
zul	z ʉː l
reiko	ɹ eː k oː
vimi	ʋ aj mʲ i
kalith	k a ʎ ɪ t̪
darris	ɖ a ɹ ɪ s
samiksa	s a m ɪ k s ə
nita	ɲ iː ʈ ə
maheswaran	m ə h ɛ s ʋ ɒː ə n
kopelyn	k ə p iː ʎ ɪ n
vinutha	ʋ aj ɲ ʉː t̪ ə
navneetha	n ə ʋ ɲ iː t̪ ə
vrishadhisha	ʋ ɹ ɪ ʃ a ɖ ç ɪ ʃ ə
lakshmeesh	l ə c ʃ i mʲ iː ʃ
ojayit	oː dʒ eː eː ɪ ʈ
kyrin	k aj ɹ ɪ n
virathasanan	ʋ aj ɹ ə t̪ ə z ə n ɑː n
birendra	b ɜː n ɖ ɹ ə
kanin	k ə ɲ ɪ n
vishaq	ʋ ɪ ʃ ɑː k
manyumye	m a ɲ ʊ m i
ariadne	a ɹ i a ɖ ɲ i
riyaesh	ɹ i j ɑː ɛ ʃ
nisotha	ɲ ɪ s ə t̪ ə
shrivishvaksh	ʃ ɹ aj ʋ ɪ ʃ ʋ ə c ʃ
debprasad	ɖ iː b p ɹ ə s ɑː ɖ
divyagatiprada	ɖ ɪ ʋ j ə ɡ ɑː ʈʲ ɪ p ɹ ɑː ɖ ə
rejeesh	ɹ iː dʒ ɛ ɛ ʃ
nazli	n ɑː ʈ s ʎ i
rochishnave	ɹ ɒ tʃ ɪ ʃ n ə ʋ
dattatray	ɖ a ʈ ʈ ə ʈ ɹ eː
hararadh	h a ɹ ə ɹ a ɖ
kajjalabha	k aj dʒ a l a b ə
idara	aj ɖ ə ɹ ə
venushan	ʋ ə ɲ ʉː ʃ ɑː n
sakshik	s ɑ c ʃ ɪ k
dileepana	ɖ aj ʎ iː p iː eː n ə
merola	m ɛ ɹ oː l ə
amishi	ɑː mʲ ɪ ʃ i
svantaratmane	s ʋ a n ʈ ə ɹ ɑː ʈ m eː n
panagiotis	p ə n ɑː dʒ oː ʈʲ ɪ s
padmajedyapada	p ə ɖ m ɑː dʒ ɛ ɖ ɪ ə p ɑː ɖ ə
hatha	h a t̪ ə
dandadoshka	ɖ a n ɖ ə ɖ ɒ ʃ k ə
kamaduhe	k ɑː m ə ɖ ʊ ə
padmapri	p ə ɖ m ɑː p ɹ i
karna	k ɑː n ə
hazelanne	ç eː z ə l a n
dhineshan	d̪ ɪ ɲ eː ʃ ɑː n
gowri	ɡ aw ɹ i
intjzar	ɪ n ʈ dʒ z ə
anuslum	a n ə s l ə m
kobika	k oː bʲ iː k ə
bechan	b ə k ə n
cord	k ɒː ɖ
janathihan	dʒ ə n ə t̪ ɪ h ɑː n
adreana	a ɖ ɹ iː ɑː n ə
neharika	ɲ ç eː ɹ ɪ k ə
thirisha	t̪ aj ɹ ɪ ʃ ə
varuntej	ʋ ə ɹ ə n ʈʲ ɪ dʒ
adkj	a ɖ k dʒ
tapovanarata	ʈ ə p oː ʋ ɑː n ə ɹ ɑː ʈ ə
sodaran	s ɒ ɖ ɛː ɹ ə n
clare	k l ɛː
dishan	ɖ ɪ ʃ ɑː n
rahal	ɹ ə h ɑ l
luz	l ʉː z
lakshmi	l ə c ʃ i mʲ i
skylinn	s k aj l aj n
parimadhan	p a ɹ ɪ m ɑː d̪ ɑː n
clayton	k l eː ʈ ə n
rajapratheeban	ɹ ɑː dʒ ə p ɹ a t̪ ɪ b ə n
prayajyave	p ɹ ɑː dʒ ɪ ʋ
shyning	ʃ aj ɲ ɪ ŋ
hadrian	ç eː ɖ ɹ iː ə n
srinath	s ɹ i n ɑː t̪
dalay	ɖ a ʎ i
thanasekaran	t̪ a n ə s k ɑː ɹ ə n
is	ɪ s
nag	n a ɡ
ambadi	a m b eː ɖ i
pireththi	p aj ə t̪ t̪ i
rakulan	ɹ a k ə l ə n
stylez	s ʈ aj l z
prakashraj	p ɹ ɑː k ɑː ʃ ɹ ɑː dʒ
rushab	ɹ ə ʃ b
jaiul	dʒ eː ə l
abinay	a bʲ ɪ n ɑː i
nile	n aj l
matangi	m ə ʈ a n dʒ i
ahilyaa	ɑ ç i l aj ə ə
brissa	b ɹ ɪ s ə
trijagannatha	ʈ ɹ aj dʒ a n a t̪ ə
sammathi	s ə m a t̪ i
metily	mʲ iː ʈʲ ɪ ʎ i
surish	s ə ɪ ʃ
abraxas	a b ɹ a k s ə s
bhaumikan	b a ʉː mʲ ɪ k ɑː n
niket	n aj c ɪ ʈ
shriphal	ʃ ɹ ɪ f ə l
mandeep	m a n ɖ iː p
omprkash	ɒ m p ɹ k ɑː ʃ
nirvanan	ɲ ɪ ə ʋ ɑː n ə n
shriurdhvarupa	ʃ ɹ aj ɜː ɖ ʋ ə ɹ ʉː p ɑː
keylor	c iː l ə
ayzah	aj z ə
sarvarupa	s ɑː ʋ ə ɹ ʉː p ɑː
nandanangana	n a n ɖ ə n a ŋ ɑː n ə
walter	ʋ ɒː l ʈ ə
meathra	mʲ iː t̪ ɹ ə
kanakaprana	k ɑː n ə k ə p ɹ ɑː n ə
kaedan	k ə ɖ ə n
janitre	dʒ a ɲ ɪ ʈ ə
haina	ç eː n ə
rudratmika	ɹ ʉː ɖ ɹ ɑː ʈ mʲ iː k ə
yadavesha	j a ɖ eː ʃ ə
alabama	a l ə b ɑː m ə
kevalkishore	c ɛ ʋ a l c ɪ ʃ ɒː
ilona	ɪ l oː n ə
dhrishvaye	ɖ ɹ ɪ ʃ ʋ ə i
vinoothika	ʋ ɪ n ʉː t̪ iː k ə
lev	l ɛ ʋ
thila	t̪ ɪ l ə
illamagan	ɪ l ə m a ɡ ə n
suryaja	s ɜː j ɑː h ə
kailanee	k aj l ɲ iː
divendu	ɖ aj ʋ ɛ n ɖ ʉː
oswaldo	ɒ z ə l ɖ oː
hafees	h a f ɛ z
punithavathy	p ə ɲ ɪ t̪ ə ʋ ɑː t̪ i
millena	mʲ ɪ ʎ iː n ə
francis	f ɹ a n s ɪ s
prayosha	p ɹ eː oː ʃ ə
azhakesh	a z h ɑː c ʃ
kinjalkakalita	c ɪ n dʒ ə l k ɑː k ə l aj ʈ ə
kinnary	c ɪ n ə ɹ i
prastha	p ɹ ə s t̪ ə
nibhay	ɲ ɪ b i
viswanath	ʋ aj s ʋ ɑː n ə t̪
munduri	m ə n ɖ ʊ ɹ i
shrichanda	ʃ ɹ ɪ tʃ ɑː n ɖ ə
keerthuga	c ɛ ə t̪ ʉː ɡ ə
arimardana	ə ɹ ɪ m a ɖ ɑː n ə
kurushani	k ʊ ɹ ʉː ʃ ɑː ɲ i
adella	ə ɖ ɛ l ə
arami	ɑː mʲ i
unasam	ə n ə s ə m
shaktinetre	ʃ ɑ k ʈʲ i n ə ʈ ə
thenudist	d̪ ɛ n ʉː ɖ ɪ s ʈ
yathis	j a t̪ ɪ s
kajjalini	k aj dʒ a ʎ iː ɲ i
tripurasundar	ʈ ɹ ɪ p ʉː ɹ ɑː s ə n ɖ ɑː
chellamuthu	ʃ ɛ l ə m ə ʉː
jyotindra	dʒ ɪ oː ʈʲ ɪ n ɖ ɹ ə
harnivedha	h ɑː ɲ ɪ ʋ ə ɖ ə
elam	iː l ə m
